Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops;cudacore
0;dgetrf_nopiv;24;1;1;1;0;256;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.020907e+01;7.764460e+02;nocuda
0;dgetrf_nopiv;23;1;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;5.220188e+01;4.493269e+02;pcore
0;dgetrf_nopiv;23;1;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.871164e+01;1.253536e+03;pcore
0;dgetrf_nopiv;23;1;1;1;0;256;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.384008e+01;9.838774e+02;pcore
0;dgetrf_nopiv;24;1;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.685768e+01;1.391397e+03;nocuda
0;dgetrf_nopiv;24;1;1;1;0;512;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.952457e+01;1.201343e+03;nocuda
0;dgetrf_nopiv;23;1;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.372640e+01;1.708802e+03;pcore
0;dgetrf_nopiv;24;1;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.140408e+01;1.095853e+03;nocuda
0;dgetrf_nopiv;23;1;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.356198e+01;9.954898e+02;pcore
0;dgetrf_nopiv;24;1;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.984699e+01;7.858652e+02;nocuda
0;dgetrf_nopiv;24;1;1;1;0;256;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.982293e+01;7.864991e+02;nocuda
0;dgetrf_nopiv;24;1;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.692292e+01;1.386032e+03;nocuda
0;dgetrf_nopiv;23;1;1;1;0;1750;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.457966e+01;1.608797e+03;pcore
0;dgetrf_nopiv;24;1;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.439274e+01;9.615856e+02;nocuda
0;dgetrf_nopiv;23;1;1;1;0;1750;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.456961e+01;1.609907e+03;pcore
0;dgetrf_nopiv;24;1;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.546188e+01;9.212090e+02;nocuda
0;dgetrf_nopiv;23;1;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.499460e+01;1.564277e+03;pcore
0;dgetrf_nopiv;24;1;1;1;0;1750;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.582861e+01;1.481855e+03;nocuda
