Id;Function;threads;gpus;P;Q;mtxfmt;nb;uplo;n;lda;seedA;tsub;time;gflops
0;spotrf;8;0;1;1;0;320;121;32768;32768;846930886;0.000000e+00;1.706663e+01;6.872276e+02
0;spotrf;24;0;1;1;0;400;121;32768;32768;846930886;0.000000e+00;9.458117e+00;1.240063e+03
0;spotrf;24;0;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;1.021348e+01;1.148351e+03
0;spotrf;24;0;1;1;0;256;121;32768;32768;846930886;0.000000e+00;1.013121e+01;1.157676e+03
0;spotrf;8;0;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;1.559594e+01;7.520329e+02
0;spotrf;8;0;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;1.558868e+01;7.523833e+02
0;spotrf;24;0;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;1.223539e+01;9.585848e+02
0;spotrf;8;0;1;1;0;128;121;32768;32768;846930886;0.000000e+00;3.237615e+01;3.622624e+02
0;spotrf;24;0;1;1;0;800;121;32768;32768;846930886;0.000000e+00;9.297392e+00;1.261500e+03
0;spotrf;8;0;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;1.574488e+01;7.449192e+02
0;spotrf;8;0;1;1;0;800;121;32768;32768;846930886;0.000000e+00;1.566396e+01;7.487674e+02
0;spotrf;24;0;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;9.838606e+00;1.192106e+03
0;spotrf;24;0;1;1;0;800;121;32768;32768;846930886;0.000000e+00;9.330557e+00;1.257016e+03
0;spotrf;8;0;1;1;0;256;121;32768;32768;846930886;0.000000e+00;1.786040e+01;6.566853e+02
0;spotrf;8;0;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;1.564217e+01;7.498103e+02
0;spotrf;24;0;1;1;0;512;121;32768;32768;846930886;0.000000e+00;9.341880e+00;1.255493e+03
0;spotrf;24;0;1;1;0;600;121;32768;32768;846930886;0.000000e+00;9.245458e+00;1.268586e+03
0;spotrf;8;0;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;1.559092e+01;7.522752e+02
0;spotrf;24;0;1;1;0;128;121;32768;32768;846930886;0.000000e+00;2.977529e+01;3.939059e+02
0;spotrf;8;0;1;1;0;512;121;32768;32768;846930886;0.000000e+00;1.620908e+01;7.235860e+02
0;spotrf;8;0;1;1;0;128;121;32768;32768;846930886;0.000000e+00;3.273133e+01;3.583313e+02
0;spotrf;24;0;1;1;0;512;121;32768;32768;846930886;0.000000e+00;9.359307e+00;1.253155e+03
0;spotrf;24;0;1;1;0;800;121;32768;32768;846930886;0.000000e+00;9.364280e+00;1.252489e+03
