Id;Function;threads;gpus;P;Q;mtxfmt;nb;uplo;n;lda;seedA;tsub;time;gflops
0;dpotrf;24;0;1;1;0;600;121;32768;32768;846930886;0.000000e+00;2.054207e+01;5.709581e+02
0;dpotrf;8;0;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;3.178184e+01;3.690365e+02
0;dpotrf;24;0;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;1.967978e+01;5.959751e+02
0;dpotrf;8;0;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;3.214270e+01;3.648935e+02
0;dpotrf;8;0;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;3.191380e+01;3.675106e+02
0;dpotrf;8;0;1;1;0;320;121;32768;32768;846930886;0.000000e+00;3.442622e+01;3.406898e+02
0;dpotrf;24;0;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;2.223478e+01;5.274916e+02
0;dpotrf;24;0;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;1.907158e+01;6.149811e+02
0;dpotrf;24;0;1;1;0;400;121;32768;32768;846930886;0.000000e+00;1.980830e+01;5.921085e+02
0;dpotrf;24;0;1;1;0;320;121;32768;32768;846930886;0.000000e+00;2.018804e+01;5.809709e+02
0;dpotrf;8;0;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;3.183977e+01;3.683651e+02
0;dpotrf;24;0;1;1;0;256;121;32768;32768;846930886;0.000000e+00;1.989001e+01;5.896761e+02
0;dpotrf;24;0;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;2.490557e+01;4.709252e+02
0;dpotrf;24;0;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;2.462623e+01;4.762670e+02
0;dpotrf;8;0;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;3.185104e+01;3.682347e+02
0;dpotrf;24;0;1;1;0;800;121;32768;32768;846930886;0.000000e+00;2.020271e+01;5.805490e+02
0;dpotrf;8;0;1;1;0;400;121;32768;32768;846930886;0.000000e+00;3.346949e+01;3.504284e+02
0;dpotrf;24;0;1;1;0;128;121;32768;32768;846930886;0.000000e+00;3.007164e+01;3.900239e+02
0;dpotrf;24;0;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;2.209056e+01;5.309355e+02
0;dpotrf;8;0;1;1;0;800;121;32768;32768;846930886;0.000000e+00;3.230621e+01;3.630466e+02
0;dpotrf;8;0;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;3.174719e+01;3.694394e+02
