Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops;cudacore
0;sgetrf_nopiv;24;1;1;1;0;1750;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;2.090691e+00;1.121912e+04;nocuda
0;sgetrf_nopiv;23;1;1;1;0;600;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.686362e+00;1.390906e+04;ecore
0;sgetrf_nopiv;23;1;1;1;0;400;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;4.166454e+00;5.629658e+03;pcore
0;sgetrf_nopiv;24;1;1;1;0;1250;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.996350e+00;1.174930e+04;nocuda
0;sgetrf_nopiv;23;1;1;1;0;2048;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;2.363897e+00;9.922474e+03;ecore
0;sgetrf_nopiv;23;1;1;1;0;400;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;4.186063e+00;5.603287e+03;pcore
0;sgetrf_nopiv;23;1;1;1;0;1024;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;8.941288e-01;2.623303e+04;pcore
0;sgetrf_nopiv;24;1;1;1;0;256;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.998470e+01;1.173683e+03;nocuda
0;sgetrf_nopiv;23;1;1;1;0;320;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;7.358549e+00;3.187546e+03;ecore
0;sgetrf_nopiv;23;1;1;1;0;128;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;8.569493e+01;2.737118e+02;ecore
0;sgetrf_nopiv;23;1;1;1;0;1500;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.481375e+00;1.583374e+04;ecore
0;sgetrf_nopiv;23;1;1;1;0;1250;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;9.707483e-01;2.416251e+04;pcore
0;sgetrf_nopiv;23;1;1;1;0;2048;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;2.363283e+00;9.925052e+03;ecore
0;sgetrf_nopiv;23;1;1;1;0;400;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;4.183152e+00;5.607186e+03;ecore
0;sgetrf_nopiv;23;1;1;1;0;256;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.577169e+01;1.487203e+03;ecore
0;sgetrf_nopiv;23;1;1;1;0;1500;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.481304e+00;1.583450e+04;ecore
0;sgetrf_nopiv;23;1;1;1;0;128;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;8.276961e+01;2.833856e+02;pcore
0;sgetrf_nopiv;23;1;1;1;0;1750;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.859155e+00;1.261633e+04;ecore
0;sgetrf_nopiv;23;1;1;1;0;2048;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.209788e+00;1.938828e+04;pcore
0;sgetrf_nopiv;24;1;1;1;0;512;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;4.475540e+00;5.240867e+03;nocuda
0;sgetrf_nopiv;24;1;1;1;0;128;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;4.628735e+01;5.067413e+02;nocuda
0;sgetrf_nopiv;23;1;1;1;0;320;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;7.360142e+00;3.186856e+03;pcore
0;sgetrf_nopiv;24;1;1;1;0;1500;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.957545e+00;1.198221e+04;nocuda
0;sgetrf_nopiv;23;1;1;1;0;1500;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;9.774963e-01;2.399570e+04;pcore
0;sgetrf_nopiv;24;1;1;1;0;1500;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.898357e+00;1.235579e+04;nocuda
0;sgetrf_nopiv;23;1;1;1;0;1250;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;9.700123e-01;2.418084e+04;pcore
0;sgetrf_nopiv;23;1;1;1;0;1024;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;8.922218e-01;2.628910e+04;pcore
0;sgetrf_nopiv;24;1;1;1;0;1250;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;2.004198e+00;1.170329e+04;nocuda
0;sgetrf_nopiv;23;1;1;1;0;1024;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.044571e+00;2.245487e+04;ecore
0;sgetrf_nopiv;23;1;1;1;0;2048;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;2.363975e+00;9.922151e+03;ecore
0;sgetrf_nopiv;24;1;1;1;0;320;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.211139e+01;1.936666e+03;nocuda
0;sgetrf_nopiv;23;1;1;1;0;600;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.702150e+00;1.378005e+04;ecore
0;sgetrf_nopiv;23;1;1;1;0;400;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;4.179709e+00;5.611805e+03;pcore
0;sgetrf_nopiv;23;1;1;1;0;1250;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;9.728766e-01;2.410965e+04;pcore
0;sgetrf_nopiv;24;1;1;1;0;1500;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.948744e+00;1.203632e+04;nocuda
0;sgetrf_nopiv;23;1;1;1;0;600;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.662473e+00;1.410893e+04;pcore
0;sgetrf_nopiv;23;1;1;1;0;1250;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.181722e+00;1.984875e+04;ecore
0;sgetrf_nopiv;23;1;1;1;0;320;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;7.594601e+00;3.088472e+03;ecore
0;sgetrf_nopiv;23;1;1;1;0;800;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.192586e+00;1.966795e+04;pcore
0;sgetrf_nopiv;23;1;1;1;0;1750;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.859168e+00;1.261624e+04;ecore
0;sgetrf_nopiv;24;1;1;1;0;2048;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;2.116377e+00;1.108295e+04;nocuda
0;sgetrf_nopiv;23;1;1;1;0;400;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;4.167803e+00;5.627835e+03;pcore
0;sgetrf_nopiv;23;1;1;1;0;128;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;8.369808e+01;2.802419e+02;pcore
0;sgetrf_nopiv;23;1;1;1;0;1250;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;9.687983e-01;2.421114e+04;pcore
0;sgetrf_nopiv;24;1;1;1;0;256;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.907033e+01;1.229958e+03;nocuda
0;sgetrf_nopiv;24;1;1;1;0;800;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;2.562418e+00;9.153742e+03;nocuda
0;sgetrf_nopiv;23;1;1;1;0;800;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.233846e+00;1.901024e+04;ecore
0;sgetrf_nopiv;24;1;1;1;0;400;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;7.419617e+00;3.161310e+03;nocuda
0;sgetrf_nopiv;24;1;1;1;0;400;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;7.420796e+00;3.160808e+03;nocuda
0;sgetrf_nopiv;24;1;1;1;0;320;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.208848e+01;1.940337e+03;nocuda
0;sgetrf_nopiv;24;1;1;1;0;1024;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.907131e+00;1.229895e+04;nocuda
0;sgetrf_nopiv;23;1;1;1;0;1750;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.065668e+00;2.201035e+04;pcore
0;sgetrf_nopiv;23;1;1;1;0;1500;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.481412e+00;1.583334e+04;ecore
0;sgetrf_nopiv;24;1;1;1;0;1750;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;2.181435e+00;1.075242e+04;nocuda
0;sgetrf_nopiv;23;1;1;1;0;800;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.205778e+00;1.945276e+04;pcore
0;sgetrf_nopiv;24;1;1;1;0;128;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;5.155629e+01;4.549534e+02;nocuda
0;sgetrf_nopiv;23;1;1;1;0;800;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.191981e+00;1.967792e+04;pcore
0;sgetrf_nopiv;23;1;1;1;0;1750;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.064459e+00;2.203533e+04;pcore
0;sgetrf_nopiv;23;1;1;1;0;1250;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;9.687147e-01;2.421323e+04;pcore
0;sgetrf_nopiv;23;1;1;1;0;128;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;8.394219e+01;2.794270e+02;ecore
0;sgetrf_nopiv;23;1;1;1;0;1750;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.859082e+00;1.261682e+04;ecore
0;sgetrf_nopiv;24;1;1;1;0;128;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;4.829960e+01;4.856295e+02;nocuda
0;sgetrf_nopiv;23;1;1;1;0;400;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;4.185353e+00;5.604237e+03;ecore
0;sgetrf_nopiv;23;1;1;1;0;1750;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.064956e+00;2.202506e+04;pcore
0;sgetrf_nopiv;23;1;1;1;0;512;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;2.266631e+00;1.034827e+04;ecore
0;sgetrf_nopiv;23;1;1;1;0;1250;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.253823e+00;1.870735e+04;ecore
0;sgetrf_nopiv;23;1;1;1;0;2048;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.210274e+00;1.938050e+04;pcore
0;sgetrf_nopiv;23;1;1;1;0;400;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;4.176380e+00;5.616278e+03;ecore
0;sgetrf_nopiv;23;1;1;1;0;600;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.674411e+00;1.400834e+04;pcore
0;sgetrf_nopiv;24;1;1;1;0;400;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;7.378994e+00;3.178714e+03;nocuda
0;sgetrf_nopiv;24;1;1;1;0;128;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;4.777653e+01;4.909463e+02;nocuda
0;sgetrf_nopiv;24;1;1;1;0;320;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.205563e+01;1.945623e+03;nocuda
0;sgetrf_nopiv;23;1;1;1;0;1500;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.480456e+00;1.584357e+04;ecore
0;sgetrf_nopiv;23;1;1;1;0;320;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;7.391423e+00;3.173369e+03;pcore
0;sgetrf_nopiv;23;1;1;1;0;1250;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.209892e+00;1.938661e+04;ecore
0;sgetrf_nopiv;23;1;1;1;0;1500;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;9.776020e-01;2.399311e+04;pcore
0;sgetrf_nopiv;24;1;1;1;0;1024;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.898238e+00;1.235657e+04;nocuda
0;sgetrf_nopiv;23;1;1;1;0;256;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.595875e+01;1.469771e+03;pcore
0;sgetrf_nopiv;24;1;1;1;0;320;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.205511e+01;1.945706e+03;nocuda
0;sgetrf_nopiv;24;1;1;1;0;400;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;7.502224e+00;3.126501e+03;nocuda
0;sgetrf_nopiv;23;1;1;1;0;1750;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.063966e+00;2.204554e+04;pcore
0;sgetrf_nopiv;24;1;1;1;0;256;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.942165e+01;1.207709e+03;nocuda
0;sgetrf_nopiv;23;1;1;1;0;2048;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.211622e+00;1.935893e+04;pcore
0;sgetrf_nopiv;23;1;1;1;0;400;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;4.188097e+00;5.600566e+03;ecore
0;sgetrf_nopiv;23;1;1;1;0;800;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.232882e+00;1.902510e+04;ecore
0;sgetrf_nopiv;24;1;1;1;0;1250;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.935991e+00;1.211561e+04;nocuda
0;sgetrf_nopiv;23;1;1;1;0;256;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.568855e+01;1.495085e+03;pcore
0;sgetrf_nopiv;24;1;1;1;0;128;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;4.770841e+01;4.916473e+02;nocuda
0;sgetrf_nopiv;23;1;1;1;0;1750;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.857786e+00;1.262563e+04;ecore
0;sgetrf_nopiv;24;1;1;1;0;320;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.203949e+01;1.948232e+03;nocuda
0;sgetrf_nopiv;23;1;1;1;0;2048;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;2.363718e+00;9.923226e+03;ecore
0;sgetrf_nopiv;23;1;1;1;0;256;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.598959e+01;1.466937e+03;pcore
0;sgetrf_nopiv;23;1;1;1;0;128;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;8.340139e+01;2.812388e+02;pcore
0;sgetrf_nopiv;23;1;1;1;0;128;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;8.313050e+01;2.821553e+02;pcore
0;sgetrf_nopiv;23;1;1;1;0;800;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.232229e+00;1.903519e+04;ecore
0;sgetrf_nopiv;24;1;1;1;0;600;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;3.379478e+00;6.940632e+03;nocuda
0;sgetrf_nopiv;23;1;1;1;0;1750;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.066195e+00;2.199946e+04;pcore
0;sgetrf_nopiv;23;1;1;1;0;320;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;7.464879e+00;3.142142e+03;ecore
0;sgetrf_nopiv;23;1;1;1;0;1500;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;9.803696e-01;2.392538e+04;pcore
0;sgetrf_nopiv;24;1;1;1;0;1500;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.982059e+00;1.183401e+04;nocuda
0;sgetrf_nopiv;23;1;1;1;0;256;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.612441e+01;1.454671e+03;pcore
0;sgetrf_nopiv;24;1;1;1;0;800;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;2.601987e+00;9.014539e+03;nocuda
0;sgetrf_nopiv;23;1;1;1;0;600;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.682389e+00;1.394191e+04;ecore
0;sgetrf_nopiv;23;1;1;1;0;1024;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;8.930893e-01;2.626357e+04;pcore
0;sgetrf_nopiv;23;1;1;1;0;2048;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;2.363316e+00;9.924916e+03;ecore
0;sgetrf_nopiv;23;1;1;1;0;600;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.666513e+00;1.407473e+04;pcore
0;sgetrf_nopiv;23;1;1;1;0;320;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;7.395825e+00;3.171480e+03;ecore
0;sgetrf_nopiv;24;1;1;1;0;128;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;4.873008e+01;4.813394e+02;nocuda
0;sgetrf_nopiv;24;1;1;1;0;1750;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;2.100725e+00;1.116553e+04;nocuda
0;sgetrf_nopiv;23;1;1;1;0;2048;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;2.363106e+00;9.925796e+03;ecore
0;sgetrf_nopiv;24;1;1;1;0;512;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;4.536810e+00;5.170089e+03;nocuda
0;sgetrf_nopiv;24;1;1;1;0;512;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;4.477143e+00;5.238991e+03;nocuda
0;sgetrf_nopiv;23;1;1;1;0;600;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.684246e+00;1.392653e+04;ecore
0;sgetrf_nopiv;23;1;1;1;0;600;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.695996e+00;1.383005e+04;ecore
0;sgetrf_nopiv;23;1;1;1;0;400;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;4.346182e+00;5.396855e+03;pcore
0;sgetrf_nopiv;24;1;1;1;0;800;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;2.605770e+00;9.001452e+03;nocuda
0;sgetrf_nopiv;24;1;1;1;0;2048;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;2.419954e+00;9.692626e+03;nocuda
0;sgetrf_nopiv;24;1;1;1;0;1024;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.865293e+00;1.257481e+04;nocuda
0;sgetrf_nopiv;24;1;1;1;0;512;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;4.549005e+00;5.156229e+03;nocuda
0;sgetrf_nopiv;23;1;1;1;0;512;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;2.258097e+00;1.038738e+04;ecore
0;sgetrf_nopiv;23;1;1;1;0;1250;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;9.976486e-01;2.351099e+04;pcore
0;sgetrf_nopiv;23;1;1;1;0;128;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;8.951281e+01;2.620375e+02;pcore
0;sgetrf_nopiv;24;1;1;1;0;256;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.985861e+01;1.181135e+03;nocuda
0;sgetrf_nopiv;23;1;1;1;0;1500;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;9.783484e-01;2.397480e+04;pcore
0;sgetrf_nopiv;24;1;1;1;0;512;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;4.580015e+00;5.121318e+03;nocuda
0;sgetrf_nopiv;24;1;1;1;0;800;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;2.578790e+00;9.095626e+03;nocuda
0;sgetrf_nopiv;23;1;1;1;0;2048;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.209933e+00;1.938596e+04;pcore
0;sgetrf_nopiv;23;1;1;1;0;512;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;2.263156e+00;1.036416e+04;ecore
0;sgetrf_nopiv;23;1;1;1;0;256;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.581293e+01;1.483325e+03;ecore
0;sgetrf_nopiv;23;1;1;1;0;1024;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.035283e+00;2.265632e+04;ecore
