Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops
0;sgetrf_nopiv;24;0;1;1;0;512;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.835687e+01;1.277762e+03
0;sgetrf_nopiv;8;0;1;1;0;400;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;3.295664e+01;7.117142e+02
0;sgetrf_nopiv;24;0;1;1;0;1500;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.874480e+01;1.251318e+03
0;sgetrf_nopiv;24;0;1;1;0;1750;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.970971e+01;1.190059e+03
0;sgetrf_nopiv;24;0;1;1;0;1750;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.974175e+01;1.188127e+03
0;sgetrf_nopiv;24;0;1;1;0;1250;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.871640e+01;1.253217e+03
0;sgetrf_nopiv;8;0;1;1;0;1250;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;3.055804e+01;7.675791e+02
0;sgetrf_nopiv;8;0;1;1;0;512;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;3.209733e+01;7.307683e+02
0;sgetrf_nopiv;24;0;1;1;0;400;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.855710e+01;1.263975e+03
0;sgetrf_nopiv;8;0;1;1;0;1500;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;3.031906e+01;7.736292e+02
0;sgetrf_nopiv;24;0;1;1;0;1750;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.973605e+01;1.188471e+03
0;sgetrf_nopiv;8;0;1;1;0;1500;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;3.032472e+01;7.734847e+02
0;sgetrf_nopiv;24;0;1;1;0;1024;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.861019e+01;1.260369e+03
0;sgetrf_nopiv;24;0;1;1;0;320;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.886159e+01;1.243570e+03
0;sgetrf_nopiv;8;0;1;1;0;800;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;3.099895e+01;7.566615e+02
0;sgetrf_nopiv;24;0;1;1;0;2048;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;2.123003e+01;1.104836e+03
0;sgetrf_nopiv;24;0;1;1;0;1024;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.871292e+01;1.253450e+03
0;sgetrf_nopiv;8;0;1;1;0;400;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;3.295723e+01;7.117015e+02
0;sgetrf_nopiv;8;0;1;1;0;800;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;3.100267e+01;7.565706e+02
0;sgetrf_nopiv;8;0;1;1;0;1024;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;3.078605e+01;7.618942e+02
0;sgetrf_nopiv;24;0;1;1;0;1500;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.881806e+01;1.246447e+03
0;sgetrf_nopiv;8;0;1;1;0;600;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;3.139494e+01;7.471174e+02
0;sgetrf_nopiv;24;0;1;1;0;256;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.985222e+01;1.181516e+03
0;sgetrf_nopiv;24;0;1;1;0;400;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.854495e+01;1.264803e+03
0;sgetrf_nopiv;24;0;1;1;0;800;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.831682e+01;1.280556e+03
0;sgetrf_nopiv;8;0;1;1;0;1750;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;3.049258e+01;7.692269e+02
0;sgetrf_nopiv;24;0;1;1;0;1500;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;1.882471e+01;1.246007e+03
0;sgetrf_nopiv;8;0;1;1;0;600;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;3.139370e+01;7.471471e+02
0;sgetrf_nopiv;24;0;1;1;0;128;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;5.873539e+01;3.993455e+02
0;sgetrf_nopiv;8;0;1;1;0;128;32768;32768;32768;846930886;0.000000e+00;0.000000e+00;4.761119e+01;4.926512e+02
