Id;Function;threads;gpus;P;Q;mtxfmt;nb;uplo;n;lda;seedA;tsub;time;gflops;cudacore
0;spotrf;24;1;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;1.162213e+00;1.009166e+04;nocuda
0;spotrf;23;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;1.168208e+00;1.003988e+04;pcore
0;spotrf;24;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;2.470566e+00;4.747358e+03;nocuda
0;spotrf;23;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;2.340162e+00;5.011900e+03;pcore
0;spotrf;24;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;1.176239e+00;9.971322e+03;nocuda
0;spotrf;23;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;6.835623e-01;1.715815e+04;ecore
0;spotrf;23;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;2.343019e+00;5.005791e+03;ecore
0;spotrf;24;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;2.548981e+00;4.601314e+03;nocuda
0;spotrf;24;1;1;1;0;256;121;32768;32768;846930886;0.000000e+00;8.541121e+00;1.373199e+03;nocuda
0;spotrf;24;1;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;1.186716e+00;9.883293e+03;nocuda
0;spotrf;23;1;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;5.671715e-01;2.067921e+04;pcore
0;spotrf;23;1;1;1;0;600;121;32768;32768;846930886;0.000000e+00;8.512197e-01;1.377865e+04;ecore
0;spotrf;23;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;6.841869e-01;1.714248e+04;ecore
0;spotrf;23;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;7.035995e-01;1.666951e+04;ecore
0;spotrf;24;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;1.153653e+00;1.016654e+04;nocuda
0;spotrf;23;1;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;6.074195e-01;1.930900e+04;ecore
0;spotrf;24;1;1;1;0;256;121;32768;32768;846930886;0.000000e+00;8.673485e+00;1.352243e+03;nocuda
0;spotrf;24;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;4.126237e+00;2.842459e+03;nocuda
0;spotrf;24;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;1.076127e+00;1.089896e+04;nocuda
0;spotrf;23;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;6.839308e-01;1.714890e+04;ecore
0;spotrf;23;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;5.449296e-01;2.152326e+04;pcore
0;spotrf;23;1;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;6.074627e-01;1.930762e+04;ecore
0;spotrf;23;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;4.269426e+01;2.747128e+02;pcore
0;spotrf;23;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;6.845710e-01;1.713286e+04;pcore
0;spotrf;23;1;1;1;0;600;121;32768;32768;846930886;0.000000e+00;8.398934e-01;1.396446e+04;pcore
0;spotrf;24;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;1.110367e+00;1.056287e+04;nocuda
0;spotrf;24;1;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;1.133362e+00;1.034856e+04;nocuda
0;spotrf;24;1;1;1;0;600;121;32768;32768;846930886;0.000000e+00;1.822875e+00;6.434157e+03;nocuda
0;spotrf;24;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;1.168617e+00;1.003636e+04;nocuda
0;spotrf;23;1;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;5.669337e-01;2.068789e+04;pcore
0;spotrf;23;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;4.296964e+01;2.729523e+02;pcore
