Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops
0;dgetrf_nopiv;8;1;1;1;0;800;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;1.164623e+03;5.724268e+02
0;dgetrf_nopiv;7;1;1;1;0;1250;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;5.880998e+02;1.133586e+03
0;dgetrf_nopiv;8;1;1;1;0;800;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;1.168820e+03;5.703714e+02
0;dgetrf_nopiv;8;1;1;1;0;1500;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;7.302365e+02;9.129394e+02
0;dgetrf_nopiv;7;1;1;1;0;1500;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;5.260219e+02;1.267365e+03
0;dgetrf_nopiv;7;1;1;1;0;800;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;7.666368e+02;8.695926e+02
0;dgetrf_nopiv;8;1;1;1;0;1500;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;7.312042e+02;9.117312e+02
0;dgetrf_nopiv;8;1;1;1;0;1024;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;8.638917e+02;7.716959e+02
0;dgetrf_nopiv;8;1;1;1;0;1024;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;8.609119e+02;7.743669e+02
0;dgetrf_nopiv;7;1;1;1;0;1024;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;5.374480e+02;1.240421e+03
0;dgetrf_nopiv;7;1;1;1;0;1250;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;5.871011e+02;1.135514e+03
0;dgetrf_nopiv;7;1;1;1;0;1500;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;5.256258e+02;1.268320e+03
0;dgetrf_nopiv;8;1;1;1;0;1250;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;8.494045e+02;7.848577e+02
0;dgetrf_nopiv;7;1;1;1;0;800;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;7.681653e+02;8.678623e+02
0;dgetrf_nopiv;8;1;1;1;0;1250;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;8.437164e+02;7.901490e+02
0;dgetrf_nopiv;7;1;1;1;0;1500;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;5.262317e+02;1.266860e+03
0;dgetrf_nopiv;7;1;1;1;0;1250;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;5.876754e+02;1.134404e+03
0;dgetrf_nopiv;7;1;1;1;0;800;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;7.662313e+02;8.700527e+02
0;dgetrf_nopiv;8;1;1;1;0;1024;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;8.613820e+02;7.739443e+02
0;dgetrf_nopiv;8;1;1;1;0;800;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;1.162928e+03;5.732614e+02
0;dgetrf_nopiv;7;1;1;1;0;1500;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;5.260589e+02;1.267276e+03
0;dgetrf_nopiv;8;1;1;1;0;1024;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;8.609193e+02;7.743602e+02
0;dgetrf_nopiv;7;1;1;1;0;800;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;7.822956e+02;8.521864e+02
0;dgetrf_nopiv;8;1;1;1;0;1024;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;8.608681e+02;7.744063e+02
0;dgetrf_nopiv;7;1;1;1;0;1024;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;5.395196e+02;1.235658e+03
0;dgetrf_nopiv;7;1;1;1;0;800;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;7.676010e+02;8.685003e+02
0;dgetrf_nopiv;8;1;1;1;0;1024;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;8.655536e+02;7.702142e+02
0;dgetrf_nopiv;8;1;1;1;0;1250;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;8.427458e+02;7.910590e+02
0;dgetrf_nopiv;7;1;1;1;0;1024;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;5.399479e+02;1.234678e+03
0;dgetrf_nopiv;8;1;1;1;0;800;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;1.165472e+03;5.720099e+02
0;dgetrf_nopiv;7;1;1;1;0;1500;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;5.256375e+02;1.268292e+03
0;dgetrf_nopiv;8;1;1;1;0;1250;100000;100000;100000;846930886;1.000000e+05;0.000000e+00;8.429197e+02;7.908958e+02
