Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops
0;dgetrf_nopiv;8;0;1;1;0;1750;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.024184e+02;2.290185e+02
0;dgetrf_nopiv;8;0;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.055636e+02;2.221950e+02
0;dgetrf_nopiv;8;0;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.100546e+02;2.131279e+02
0;dgetrf_nopiv;8;0;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.017917e+02;2.304285e+02
0;dgetrf_nopiv;8;0;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.017807e+02;2.304534e+02
0;dgetrf_nopiv;8;0;1;1;0;1750;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.023584e+02;2.291528e+02
0;dgetrf_nopiv;8;0;1;1;0;1024;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.101475e+02;2.129482e+02
0;dgetrf_nopiv;8;0;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.552344e+02;1.510987e+02
0;dgetrf_nopiv;8;0;1;1;0;256;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.204305e+02;1.947656e+02
0;dgetrf_nopiv;8;0;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.550461e+02;1.512822e+02
0;dgetrf_nopiv;8;0;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.084218e+02;2.163376e+02
0;dgetrf_nopiv;8;0;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.029741e+02;2.277826e+02
0;dgetrf_nopiv;8;0;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.083764e+02;2.164282e+02
0;dgetrf_nopiv;8;0;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.084727e+02;2.162360e+02
0;dgetrf_nopiv;8;0;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.017712e+02;2.304749e+02
0;dgetrf_nopiv;8;0;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.144223e+02;2.049924e+02
0;dgetrf_nopiv;8;0;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.017889e+02;2.304349e+02
0;dgetrf_nopiv;8;0;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.102051e+02;2.128369e+02
0;dgetrf_nopiv;8;0;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.144316e+02;2.049758e+02
0;dgetrf_nopiv;8;0;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.055824e+02;2.221554e+02
0;dgetrf_nopiv;8;0;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.097587e+02;2.137025e+02
0;dgetrf_nopiv;8;0;1;1;0;512;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.129528e+02;2.076594e+02
0;dgetrf_nopiv;8;0;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.029465e+02;2.278437e+02
0;dgetrf_nopiv;8;0;1;1;0;512;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.129128e+02;2.077329e+02
0;dgetrf_nopiv;8;0;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.143670e+02;2.050916e+02
0;dgetrf_nopiv;8;0;1;1;0;1750;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.024424e+02;2.289649e+02
0;dgetrf_nopiv;8;0;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.091493e+02;2.148957e+02
0;dgetrf_nopiv;8;0;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.092156e+02;2.147652e+02
0;dgetrf_nopiv;8;0;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.092572e+02;2.146834e+02
0;dgetrf_nopiv;8;0;1;1;0;1024;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.100586e+02;2.131201e+02
0;dgetrf_nopiv;8;0;1;1;0;1024;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.100905e+02;2.130585e+02
0;dgetrf_nopiv;8;0;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.551800e+02;1.511516e+02
0;dgetrf_nopiv;8;0;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.083403e+02;2.165003e+02
0;dgetrf_nopiv;8;0;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.029509e+02;2.278340e+02
0;dgetrf_nopiv;8;0;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.572268e+02;1.491839e+02
0;dgetrf_nopiv;8;0;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.017575e+02;2.305060e+02
0;dgetrf_nopiv;8;0;1;1;0;1750;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.025520e+02;2.287201e+02
0;dgetrf_nopiv;8;0;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.029735e+02;2.277840e+02
0;dgetrf_nopiv;8;0;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.143922e+02;2.050464e+02
0;dgetrf_nopiv;8;0;1;1;0;512;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.129077e+02;2.077423e+02
0;dgetrf_nopiv;8;0;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.098052e+02;2.136120e+02
0;dgetrf_nopiv;8;0;1;1;0;256;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.204538e+02;1.947279e+02
0;dgetrf_nopiv;8;0;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.144423e+02;2.049566e+02
0;dgetrf_nopiv;8;0;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.092927e+02;2.146138e+02
0;dgetrf_nopiv;8;0;1;1;0;512;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.129269e+02;2.077070e+02
0;dgetrf_nopiv;8;0;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.055068e+02;2.223147e+02
0;dgetrf_nopiv;8;0;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.016919e+02;2.306546e+02
0;dgetrf_nopiv;8;0;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.092076e+02;2.147810e+02
0;dgetrf_nopiv;8;0;1;1;0;512;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.129280e+02;2.077050e+02
0;dgetrf_nopiv;8;0;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.084294e+02;2.163224e+02
0;dgetrf_nopiv;8;0;1;1;0;256;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.204089e+02;1.948005e+02
0;dgetrf_nopiv;8;0;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.098774e+02;2.134716e+02
0;dgetrf_nopiv;8;0;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.550929e+02;1.512365e+02
0;dgetrf_nopiv;8;0;1;1;0;256;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.203872e+02;1.948355e+02
0;dgetrf_nopiv;8;0;1;1;0;1750;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.023553e+02;2.291597e+02
0;dgetrf_nopiv;8;0;1;1;0;512;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.129831e+02;2.076037e+02
0;dgetrf_nopiv;8;0;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.029436e+02;2.278501e+02
0;dgetrf_nopiv;8;0;1;1;0;1750;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.024080e+02;2.290418e+02
0;dgetrf_nopiv;8;0;1;1;0;256;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.203973e+02;1.948193e+02
0;dgetrf_nopiv;8;0;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.055729e+02;2.221756e+02
0;dgetrf_nopiv;8;0;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.055545e+02;2.222142e+02
0;dgetrf_nopiv;8;0;1;1;0;1024;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.101794e+02;2.128866e+02
0;dgetrf_nopiv;8;0;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.083561e+02;2.164688e+02
0;dgetrf_nopiv;8;0;1;1;0;1024;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.101035e+02;2.130333e+02
0;dgetrf_nopiv;8;0;1;1;0;1024;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.101578e+02;2.129283e+02
0;dgetrf_nopiv;8;0;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.099342e+02;2.133614e+02
0;dgetrf_nopiv;8;0;1;1;0;256;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.203781e+02;1.948504e+02
0;dgetrf_nopiv;8;0;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.029474e+02;2.278417e+02
0;dgetrf_nopiv;8;0;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.092533e+02;2.146911e+02
0;dgetrf_nopiv;8;0;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.056158e+02;2.220852e+02
0;dgetrf_nopiv;8;0;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.551431e+02;1.511876e+02
