Id;Function;threads;gpus;P;Q;mtxfmt;nb;uplo;n;lda;seedA;tsub;time;gflops
0;dpotrf;7;1;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;9.865714e+00;1.188830e+03
0;dpotrf;8;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;1.504603e+01;7.795188e+02
0;dpotrf;8;1;1;1;0;320;121;32768;32768;846930886;0.000000e+00;2.837842e+01;4.132951e+02
0;dpotrf;8;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;1.610204e+01;7.283959e+02
0;dpotrf;8;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;1.607080e+01;7.298117e+02
0;dpotrf;7;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;5.048028e+01;2.323414e+02
0;dpotrf;8;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;1.503569e+01;7.800545e+02
0;dpotrf;7;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;8.680584e+00;1.351137e+03
0;dpotrf;8;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;1.181845e+01;9.924028e+02
0;dpotrf;7;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;9.045106e+00;1.296686e+03
0;dpotrf;8;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;2.109512e+01;5.559893e+02
0;dpotrf;7;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;1.001923e+01;1.170615e+03
0;dpotrf;8;1;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;9.912774e+00;1.183187e+03
0;dpotrf;7;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;8.946275e+00;1.311011e+03
0;dpotrf;7;1;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;8.952775e+00;1.310059e+03
0;dpotrf;7;1;1;1;0;320;121;32768;32768;846930886;0.000000e+00;1.838708e+01;6.378751e+02
0;dpotrf;8;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;1.182230e+01;9.920791e+02
0;dpotrf;7;1;1;1;0;600;121;32768;32768;846930886;0.000000e+00;1.174359e+01;9.987283e+02
0;dpotrf;7;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;1.292320e+01;9.075665e+02
0;dpotrf;8;1;1;1;0;256;121;32768;32768;846930886;0.000000e+00;3.213459e+01;3.649855e+02
0;dpotrf;8;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;1.611215e+01;7.279388e+02
0;dpotrf;8;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;1.317062e+01;8.905171e+02
0;dpotrf;8;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;1.612702e+01;7.272677e+02
0;dpotrf;7;1;1;1;0;256;121;32768;32768;846930886;0.000000e+00;2.472822e+01;4.743026e+02
0;dpotrf;7;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;9.051815e+00;1.295725e+03
0;dpotrf;8;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;2.114114e+01;5.547789e+02
0;dpotrf;8;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;1.316743e+01;8.907327e+02
0;dpotrf;7;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;9.943656e+00;1.179512e+03
0;dpotrf;7;1;1;1;0;320;121;32768;32768;846930886;0.000000e+00;1.837457e+01;6.383095e+02
0;dpotrf;8;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;1.489951e+01;7.871845e+02
0;dpotrf;8;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;1.198096e+01;9.789421e+02
0;dpotrf;8;1;1;1;0;320;121;32768;32768;846930886;0.000000e+00;2.848331e+01;4.117732e+02
0;dpotrf;8;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;9.024319e+01;1.299673e+02
0;dpotrf;7;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;1.289373e+01;9.096408e+02
0;dpotrf;7;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;8.593485e+00;1.364832e+03
0;dpotrf;7;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;8.451733e+00;1.387723e+03
0;dpotrf;7;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;4.903173e+01;2.392055e+02
