Id;Function;threads;gpus;P;Q;mtxfmt;nb;uplo;n;lda;seedA;tsub;time;gflops
0;spotrf;7;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;5.503178e-01;2.131252e+04
0;spotrf;7;1;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;1.147902e+00;1.021748e+04
0;spotrf;7;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;4.441183e+00;2.640887e+03
0;spotrf;8;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;1.543137e+00;7.600532e+03
0;spotrf;7;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;4.400015e+00;2.665596e+03
0;spotrf;7;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;5.469561e-01;2.144352e+04
0;spotrf;8;1;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;1.962516e+00;5.976340e+03
0;spotrf;7;1;1;1;0;320;121;32768;32768;846930886;0.000000e+00;9.150485e+00;1.281753e+03
0;spotrf;7;1;1;1;0;256;121;32768;32768;846930886;0.000000e+00;1.592970e+01;7.362763e+02
0;spotrf;8;1;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;1.616772e+00;7.254369e+03
0;spotrf;7;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;1.905436e+00;6.155369e+03
0;spotrf;7;1;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;1.148139e+00;1.021537e+04
0;spotrf;7;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;4.396088e+00;2.667977e+03
0;spotrf;8;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;1.240236e+00;9.456795e+03
0;spotrf;7;1;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;8.776213e-01;1.336415e+04
0;spotrf;7;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;5.486729e-01;2.137642e+04
0;spotrf;7;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;5.149292e+01;2.277723e+02
0;spotrf;8;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;5.491566e+01;2.135759e+02
0;spotrf;7;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;6.942107e-01;1.689496e+04
0;spotrf;8;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;1.497256e+00;7.833439e+03
0;spotrf;7;1;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;6.443440e-01;1.820248e+04
0;spotrf;8;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;3.988363e+00;2.940721e+03
0;spotrf;8;1;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;2.345360e+00;5.000793e+03
0;spotrf;7;1;1;1;0;256;121;32768;32768;846930886;0.000000e+00;1.671990e+01;7.014793e+02
0;spotrf;8;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;1.672033e+00;7.014612e+03
0;spotrf;7;1;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;8.753609e-01;1.339866e+04
0;spotrf;7;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;5.121098e+01;2.290263e+02
0;spotrf;8;1;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;1.956846e+00;5.993655e+03
0;spotrf;8;1;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;1.543336e+00;7.599550e+03
0;spotrf;7;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;5.044786e+01;2.324908e+02
0;spotrf;8;1;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;2.431929e+00;4.822781e+03
0;spotrf;8;1;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;1.509770e+00;7.768508e+03
0;spotrf;8;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;4.066717e+00;2.884061e+03
0;spotrf;8;1;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;1.963076e+00;5.974634e+03
0;spotrf;8;1;1;1;0;320;121;32768;32768;846930886;0.000000e+00;1.341260e+01;8.744512e+02
0;spotrf;8;1;1;1;0;256;121;32768;32768;846930886;0.000000e+00;2.078222e+01;5.643603e+02
0;spotrf;8;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;1.723726e+00;6.804249e+03
0;spotrf;8;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;3.969987e+00;2.954333e+03
0;spotrf;8;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;7.895412e+00;1.485503e+03
