Id;Function;threads;gpus;P;Q;mtxfmt;nb;uplo;n;lda;seedA;tsub;time;gflops
0;spotrf;7;1;1;1;0;1024;121;100000;100000;846930886;0.000000e+00;1.467172e+01;2.271978e+04
0;spotrf;7;1;1;1;0;1250;121;100000;100000;846930886;0.000000e+00;1.199622e+01;2.778695e+04
0;spotrf;7;1;1;1;0;1024;121;100000;100000;846930886;0.000000e+00;1.498824e+01;2.224000e+04
0;spotrf;7;1;1;1;0;1024;121;100000;100000;846930886;0.000000e+00;1.317379e+01;2.530314e+04
0;spotrf;7;1;1;1;0;800;121;100000;100000;846930886;0.000000e+00;3.912026e+01;8.520861e+03
0;spotrf;8;1;1;1;0;800;121;100000;100000;846930886;0.000000e+00;6.714511e+01;4.964447e+03
0;spotrf;8;1;1;1;0;1500;121;100000;100000;846930886;0.000000e+00;2.128494e+01;1.566076e+04
0;spotrf;8;1;1;1;0;1250;121;100000;100000;846930886;0.000000e+00;2.273228e+01;1.466366e+04
0;spotrf;8;1;1;1;0;1024;121;100000;100000;846930886;0.000000e+00;2.807055e+01;1.187502e+04
0;spotrf;7;1;1;1;0;800;121;100000;100000;846930886;0.000000e+00;3.902512e+01;8.541634e+03
0;spotrf;8;1;1;1;0;1250;121;100000;100000;846930886;0.000000e+00;2.266425e+01;1.470767e+04
0;spotrf;8;1;1;1;0;800;121;100000;100000;846930886;0.000000e+00;7.296563e+01;4.568429e+03
0;spotrf;8;1;1;1;0;1024;121;100000;100000;846930886;0.000000e+00;2.803967e+01;1.188810e+04
0;spotrf;7;1;1;1;0;1250;121;100000;100000;846930886;0.000000e+00;1.202102e+01;2.772963e+04
0;spotrf;7;1;1;1;0;1500;121;100000;100000;846930886;0.000000e+00;1.132874e+01;2.942412e+04
0;spotrf;7;1;1;1;0;800;121;100000;100000;846930886;0.000000e+00;3.969499e+01;8.397491e+03
0;spotrf;8;1;1;1;0;1250;121;100000;100000;846930886;0.000000e+00;2.277722e+01;1.463473e+04
0;spotrf;7;1;1;1;0;1250;121;100000;100000;846930886;0.000000e+00;1.195742e+01;2.787712e+04
0;spotrf;8;1;1;1;0;1500;121;100000;100000;846930886;0.000000e+00;2.143580e+01;1.555055e+04
0;spotrf;7;1;1;1;0;1250;121;100000;100000;846930886;0.000000e+00;1.197219e+01;2.784273e+04
0;spotrf;8;1;1;1;0;1500;121;100000;100000;846930886;0.000000e+00;2.131698e+01;1.563722e+04
0;spotrf;7;1;1;1;0;1500;121;100000;100000;846930886;0.000000e+00;1.130588e+01;2.948363e+04
0;spotrf;8;1;1;1;0;1024;121;100000;100000;846930886;0.000000e+00;2.872801e+01;1.160325e+04
0;spotrf;7;1;1;1;0;800;121;100000;100000;846930886;0.000000e+00;3.971233e+01;8.393824e+03
0;spotrf;8;1;1;1;0;800;121;100000;100000;846930886;0.000000e+00;7.378363e+01;4.517782e+03
0;spotrf;7;1;1;1;0;800;121;100000;100000;846930886;0.000000e+00;3.893699e+01;8.560969e+03
0;spotrf;8;1;1;1;0;1500;121;100000;100000;846930886;0.000000e+00;2.139523e+01;1.558003e+04
0;spotrf;7;1;1;1;0;1250;121;100000;100000;846930886;0.000000e+00;1.194533e+01;2.790532e+04
0;spotrf;7;1;1;1;0;1024;121;100000;100000;846930886;0.000000e+00;1.449622e+01;2.299485e+04
0;spotrf;8;1;1;1;0;1250;121;100000;100000;846930886;0.000000e+00;2.266900e+01;1.470459e+04
0;spotrf;8;1;1;1;0;800;121;100000;100000;846930886;0.000000e+00;7.170494e+01;4.648750e+03
0;spotrf;7;1;1;1;0;1500;121;100000;100000;846930886;0.000000e+00;1.132068e+01;2.944508e+04
0;spotrf;7;1;1;1;0;800;121;100000;100000;846930886;0.000000e+00;3.934542e+01;8.472099e+03
0;spotrf;8;1;1;1;0;800;121;100000;100000;846930886;0.000000e+00;7.109261e+01;4.688790e+03
0;spotrf;7;1;1;1;0;1500;121;100000;100000;846930886;0.000000e+00;1.133844e+01;2.939896e+04
0;spotrf;8;1;1;1;0;1024;121;100000;100000;846930886;0.000000e+00;2.895833e+01;1.151097e+04
0;spotrf;7;1;1;1;0;1024;121;100000;100000;846930886;0.000000e+00;1.441616e+01;2.312254e+04
0;spotrf;8;1;1;1;0;1500;121;100000;100000;846930886;0.000000e+00;2.137859e+01;1.559216e+04
0;spotrf;7;1;1;1;0;1024;121;100000;100000;846930886;0.000000e+00;1.413728e+01;2.357867e+04
0;spotrf;8;1;1;1;0;1250;121;100000;100000;846930886;0.000000e+00;2.277957e+01;1.463322e+04
0;spotrf;8;1;1;1;0;1500;121;100000;100000;846930886;0.000000e+00;2.135876e+01;1.560663e+04
0;spotrf;8;1;1;1;0;800;121;100000;100000;846930886;0.000000e+00;7.126620e+01;4.677369e+03
0;spotrf;8;1;1;1;0;1024;121;100000;100000;846930886;0.000000e+00;2.803880e+01;1.188847e+04
0;spotrf;8;1;1;1;0;1250;121;100000;100000;846930886;0.000000e+00;2.272800e+01;1.466642e+04
0;spotrf;7;1;1;1;0;1250;121;100000;100000;846930886;0.000000e+00;1.196750e+01;2.785363e+04
0;spotrf;7;1;1;1;0;1500;121;100000;100000;846930886;0.000000e+00;1.131258e+01;2.946618e+04
0;spotrf;7;1;1;1;0;1500;121;100000;100000;846930886;0.000000e+00;1.133332e+01;2.941223e+04
0;spotrf;8;1;1;1;0;1024;121;100000;100000;846930886;0.000000e+00;2.924112e+01;1.139964e+04
