Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops
0;sgetrf_nopiv;7;1;1;1;0;800;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;4.103046e+02;1.624797e+03
0;sgetrf_nopiv;8;1;1;1;0;800;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;4.378844e+02;1.522460e+03
0;sgetrf_nopiv;8;1;1;1;0;1250;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.866068e+02;3.572548e+03
0;sgetrf_nopiv;7;1;1;1;0;1024;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.859233e+02;3.585682e+03
0;sgetrf_nopiv;8;1;1;1;0;1024;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;2.802173e+02;2.379088e+03
0;sgetrf_nopiv;8;1;1;1;0;1500;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.498031e+02;4.450253e+03
0;sgetrf_nopiv;8;1;1;1;0;1500;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.457269e+02;4.574734e+03
0;sgetrf_nopiv;7;1;1;1;0;1024;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.806214e+02;3.690935e+03
0;sgetrf_nopiv;7;1;1;1;0;1250;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.049123e+02;6.354468e+03
0;sgetrf_nopiv;7;1;1;1;0;1500;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;7.868339e+01;8.472711e+03
0;sgetrf_nopiv;8;1;1;1;0;800;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;4.449070e+02;1.498429e+03
0;sgetrf_nopiv;7;1;1;1;0;1250;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.053396e+02;6.328690e+03
0;sgetrf_nopiv;7;1;1;1;0;1500;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;7.783792e+01;8.564742e+03
0;sgetrf_nopiv;8;1;1;1;0;1250;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.870097e+02;3.564851e+03
0;sgetrf_nopiv;7;1;1;1;0;1500;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;7.938423e+01;8.397911e+03
0;sgetrf_nopiv;8;1;1;1;0;1024;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;2.946500e+02;2.262554e+03
0;sgetrf_nopiv;7;1;1;1;0;1250;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;9.918225e+01;6.721583e+03
0;sgetrf_nopiv;8;1;1;1;0;1250;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.740551e+02;3.830177e+03
0;sgetrf_nopiv;7;1;1;1;0;800;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;3.920584e+02;1.700414e+03
0;sgetrf_nopiv;8;1;1;1;0;800;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;4.459579e+02;1.494898e+03
0;sgetrf_nopiv;7;1;1;1;0;800;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;3.990301e+02;1.670705e+03
0;sgetrf_nopiv;8;1;1;1;0;1250;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.996454e+02;3.339228e+03
0;sgetrf_nopiv;8;1;1;1;0;800;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;4.461624e+02;1.494213e+03
0;sgetrf_nopiv;8;1;1;1;0;1250;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.736409e+02;3.839312e+03
0;sgetrf_nopiv;8;1;1;1;0;1500;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.477780e+02;4.511237e+03
0;sgetrf_nopiv;7;1;1;1;0;800;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;3.892791e+02;1.712554e+03
0;sgetrf_nopiv;8;1;1;1;0;1500;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.468484e+02;4.539796e+03
0;sgetrf_nopiv;8;1;1;1;0;1024;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;2.997150e+02;2.224318e+03
0;sgetrf_nopiv;8;1;1;1;0;1500;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.462468e+02;4.558469e+03
0;sgetrf_nopiv;8;1;1;1;0;1500;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.491910e+02;4.468512e+03
0;sgetrf_nopiv;8;1;1;1;0;1024;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;3.149048e+02;2.117026e+03
0;sgetrf_nopiv;7;1;1;1;0;1024;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.648411e+02;4.044269e+03
0;sgetrf_nopiv;8;1;1;1;0;1024;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;3.060895e+02;2.177996e+03
0;sgetrf_nopiv;7;1;1;1;0;1024;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.898043e+02;3.512362e+03
0;sgetrf_nopiv;7;1;1;1;0;800;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;3.998447e+02;1.667302e+03
0;sgetrf_nopiv;7;1;1;1;0;1500;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;8.065632e+01;8.265461e+03
0;sgetrf_nopiv;7;1;1;1;0;1250;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.065649e+02;6.255920e+03
0;sgetrf_nopiv;7;1;1;1;0;1500;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;7.964647e+01;8.370260e+03
0;sgetrf_nopiv;7;1;1;1;0;1250;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.090837e+02;6.111469e+03
0;sgetrf_nopiv;7;1;1;1;0;1024;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.817060e+02;3.668904e+03
0;sgetrf_nopiv;8;1;1;1;0;800;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;4.374355e+02;1.524023e+03
0;sgetrf_nopiv;8;1;1;1;0;1250;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.945211e+02;3.427194e+03
0;sgetrf_nopiv;7;1;1;1;0;1024;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.834128e+02;3.634761e+03
0;sgetrf_nopiv;8;1;1;1;0;800;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;4.376653e+02;1.523223e+03
0;sgetrf_nopiv;7;1;1;1;0;1250;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;1.052399e+02;6.334686e+03
0;sgetrf_nopiv;7;1;1;1;0;800;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;3.890028e+02;1.713771e+03
0;sgetrf_nopiv;8;1;1;1;0;1024;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;2.836553e+02;2.350253e+03
0;sgetrf_nopiv;7;1;1;1;0;1500;100000;100000;100000;846930886;0.000000e+00;0.000000e+00;7.667347e+01;8.694816e+03
