Id;Function;threads;gpus;P;Q;mtxfmt;nb;uplo;n;lda;seedA;tsub;time;gflops
0;dpotrf;8;0;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;5.573879e+01;2.104219e+02
0;dpotrf;8;0;1;1;0;400;121;32768;32768;846930886;0.000000e+00;5.500855e+01;2.132152e+02
0;dpotrf;8;0;1;1;0;600;121;32768;32768;846930886;0.000000e+00;5.447947e+01;2.152859e+02
0;dpotrf;8;0;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;5.678952e+01;2.065286e+02
0;dpotrf;8;0;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;5.573103e+01;2.104512e+02
0;dpotrf;8;0;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;5.673907e+01;2.067122e+02
0;dpotrf;8;0;1;1;0;400;121;32768;32768;846930886;0.000000e+00;5.501514e+01;2.131897e+02
0;dpotrf;8;0;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;5.225949e+01;2.244312e+02
0;dpotrf;8;0;1;1;0;512;121;32768;32768;846930886;0.000000e+00;5.671547e+01;2.067983e+02
0;dpotrf;8;0;1;1;0;320;121;32768;32768;846930886;0.000000e+00;5.787183e+01;2.026661e+02
0;dpotrf;8;0;1;1;0;320;121;32768;32768;846930886;0.000000e+00;5.786966e+01;2.026737e+02
0;dpotrf;8;0;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;5.667913e+01;2.069309e+02
0;dpotrf;8;0;1;1;0;800;121;32768;32768;846930886;0.000000e+00;5.317144e+01;2.205820e+02
0;dpotrf;8;0;1;1;0;512;121;32768;32768;846930886;0.000000e+00;5.671552e+01;2.067981e+02
0;dpotrf;8;0;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;5.185913e+01;2.261639e+02
0;dpotrf;8;0;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;5.194739e+01;2.257796e+02
0;dpotrf;8;0;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;5.571230e+01;2.105219e+02
0;dpotrf;8;0;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;5.224375e+01;2.244988e+02
0;dpotrf;8;0;1;1;0;512;121;32768;32768;846930886;0.000000e+00;5.671687e+01;2.067932e+02
0;dpotrf;8;0;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;5.227870e+01;2.243487e+02
0;dpotrf;8;0;1;1;0;320;121;32768;32768;846930886;0.000000e+00;5.783548e+01;2.027935e+02
0;dpotrf;8;0;1;1;0;256;121;32768;32768;846930886;0.000000e+00;6.056131e+01;1.936659e+02
0;dpotrf;8;0;1;1;0;256;121;32768;32768;846930886;0.000000e+00;6.052292e+01;1.937887e+02
0;dpotrf;8;0;1;1;0;600;121;32768;32768;846930886;0.000000e+00;5.446141e+01;2.153573e+02
0;dpotrf;8;0;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;5.194129e+01;2.258061e+02
0;dpotrf;8;0;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;5.572440e+01;2.104762e+02
0;dpotrf;8;0;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;5.224335e+01;2.245005e+02
0;dpotrf;8;0;1;1;0;600;121;32768;32768;846930886;0.000000e+00;5.447760e+01;2.152933e+02
0;dpotrf;8;0;1;1;0;600;121;32768;32768;846930886;0.000000e+00;5.446318e+01;2.153503e+02
0;dpotrf;8;0;1;1;0;400;121;32768;32768;846930886;0.000000e+00;5.496573e+01;2.133813e+02
0;dpotrf;8;0;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;5.244873e+01;2.236214e+02
0;dpotrf;8;0;1;1;0;128;121;32768;32768;846930886;0.000000e+00;9.737386e+01;1.204498e+02
0;dpotrf;8;0;1;1;0;800;121;32768;32768;846930886;0.000000e+00;5.315297e+01;2.206586e+02
0;dpotrf;8;0;1;1;0;256;121;32768;32768;846930886;0.000000e+00;6.042117e+01;1.941151e+02
0;dpotrf;8;0;1;1;0;320;121;32768;32768;846930886;0.000000e+00;5.786064e+01;2.027054e+02
0;dpotrf;8;0;1;1;0;320;121;32768;32768;846930886;0.000000e+00;5.784084e+01;2.027747e+02
0;dpotrf;8;0;1;1;0;512;121;32768;32768;846930886;0.000000e+00;5.670843e+01;2.068239e+02
0;dpotrf;8;0;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;5.249953e+01;2.234051e+02
0;dpotrf;8;0;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;5.205868e+01;2.252969e+02
0;dpotrf;8;0;1;1;0;128;121;32768;32768;846930886;0.000000e+00;9.738377e+01;1.204375e+02
0;dpotrf;8;0;1;1;0;128;121;32768;32768;846930886;0.000000e+00;9.700060e+01;1.209133e+02
0;dpotrf;8;0;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;5.191079e+01;2.259388e+02
0;dpotrf;8;0;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;5.226272e+01;2.244174e+02
0;dpotrf;8;0;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;5.248273e+01;2.234766e+02
0;dpotrf;8;0;1;1;0;600;121;32768;32768;846930886;0.000000e+00;5.451524e+01;2.151446e+02
0;dpotrf;8;0;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;5.239923e+01;2.238327e+02
0;dpotrf;8;0;1;1;0;512;121;32768;32768;846930886;0.000000e+00;5.669691e+01;2.068660e+02
0;dpotrf;8;0;1;1;0;800;121;32768;32768;846930886;0.000000e+00;5.318396e+01;2.205301e+02
0;dpotrf;8;0;1;1;0;256;121;32768;32768;846930886;0.000000e+00;6.037270e+01;1.942709e+02
0;dpotrf;8;0;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;5.705490e+01;2.055680e+02
0;dpotrf;8;0;1;1;0;400;121;32768;32768;846930886;0.000000e+00;5.501685e+01;2.131831e+02
0;dpotrf;8;0;1;1;0;800;121;32768;32768;846930886;0.000000e+00;5.317080e+01;2.205846e+02
0;dpotrf;8;0;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;5.252881e+01;2.232805e+02
0;dpotrf;8;0;1;1;0;400;121;32768;32768;846930886;0.000000e+00;5.502447e+01;2.131536e+02
0;dpotrf;8;0;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;5.573260e+01;2.104453e+02
0;dpotrf;8;0;1;1;0;256;121;32768;32768;846930886;0.000000e+00;6.048283e+01;1.939172e+02
0;dpotrf;8;0;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;5.193521e+01;2.258325e+02
0;dpotrf;8;0;1;1;0;512;121;32768;32768;846930886;0.000000e+00;5.668228e+01;2.069194e+02
0;dpotrf;8;0;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;5.249527e+01;2.234232e+02
0;dpotrf;8;0;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;5.690320e+01;2.061160e+02
0;dpotrf;8;0;1;1;0;128;121;32768;32768;846930886;0.000000e+00;9.741472e+01;1.203993e+02
0;dpotrf;8;0;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;5.573142e+01;2.104497e+02
0;dpotrf;8;0;1;1;0;256;121;32768;32768;846930886;0.000000e+00;6.061824e+01;1.934840e+02
0;dpotrf;8;0;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;5.683967e+01;2.063464e+02
0;dpotrf;8;0;1;1;0;320;121;32768;32768;846930886;0.000000e+00;5.783474e+01;2.027961e+02
0;dpotrf;8;0;1;1;0;128;121;32768;32768;846930886;0.000000e+00;9.749320e+01;1.203023e+02
0;dpotrf;8;0;1;1;0;400;121;32768;32768;846930886;0.000000e+00;5.504180e+01;2.130864e+02
0;dpotrf;8;0;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;5.222626e+01;2.245740e+02
0;dpotrf;8;0;1;1;0;800;121;32768;32768;846930886;0.000000e+00;5.318557e+01;2.205234e+02
0;dpotrf;8;0;1;1;0;600;121;32768;32768;846930886;0.000000e+00;5.446987e+01;2.153238e+02
0;dpotrf;8;0;1;1;0;128;121;32768;32768;846930886;0.000000e+00;9.702014e+01;1.208889e+02
0;dpotrf;8;0;1;1;0;800;121;32768;32768;846930886;0.000000e+00;5.319339e+01;2.204909e+02
