Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops
0;dgetrf_nopiv;7;1;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.769578e+01;1.325498e+03
0;dgetrf_nopiv;7;1;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.768828e+01;1.326059e+03
0;dgetrf_nopiv;7;1;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.777506e+01;6.209311e+02
0;dgetrf_nopiv;7;1;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.950207e+01;1.202729e+03
0;dgetrf_nopiv;8;1;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;4.256672e+01;5.510341e+02
0;dgetrf_nopiv;8;1;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.629347e+01;8.920736e+02
0;dgetrf_nopiv;8;1;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.182799e+01;7.369524e+02
0;dgetrf_nopiv;7;1;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.605471e+01;9.002484e+02
0;dgetrf_nopiv;7;1;1;1;0;256;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;4.816749e+01;4.869615e+02
0;dgetrf_nopiv;7;1;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.829939e+01;6.124305e+02
0;dgetrf_nopiv;7;1;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.949233e+01;1.203330e+03
0;dgetrf_nopiv;7;1;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.751748e+01;1.338989e+03
0;dgetrf_nopiv;7;1;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.750222e+01;1.340157e+03
0;dgetrf_nopiv;8;1;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;5.752074e+01;4.077783e+02
0;dgetrf_nopiv;8;1;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;4.249696e+01;5.519386e+02
0;dgetrf_nopiv;7;1;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.767206e+01;1.327276e+03
0;dgetrf_nopiv;7;1;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.330946e+01;1.006274e+03
0;dgetrf_nopiv;8;1;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.930916e+01;1.214745e+03
0;dgetrf_nopiv;7;1;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.749971e+01;1.340349e+03
